china-a50 14.043,0
ibovespa-futures 105.538
ibrx50-futures 18.332,0
us-30-futures 31.388,0
us-spx-500-futures 3.899,00
nq-100-futures 11.840,0
germany-30-futures 13.750,0
uk-100-futures 7.314,0
eu-stocks-50-futures 3.569
